Courier_id,Addr,Arrival_time,Departure,Amount,Order_id
D0195,A024,127,127,32,F1906
D0195,A024,127,127,26,F1948
D0195,B5475,136,168,-81,F1950
D0195,B1692,170,192,-32,F1906
D0195,B5195,193,213,-26,F1948
D0195,A024,220,220,51,F1946
D0195,A024,220,220,50,F1947
D0195,A024,220,220,36,F1953
D0195,S224,225,286,1,E2015
D0195,B5969,291,314,-36,F1953
D0195,B5175,315,341,-50,F1947
D0195,B5096,343,369,-51,F1946
D0195,B0359,371,379,-1,E2015
D0195,A024,386,386,73,F1955
D0195,A024,386,386,65,F1944
D0195,B6216,397,428,-73,F1955
D0195,B5058,433,462,-65,F1944
D0195,A024,468,468,82,F1898
D0195,A024,468,468,56,F1973
D0195,B8004,471,498,-56,F1973
D0195,B0677,499,531,-82,F1898
D0195,A024,533,533,78,F1949
D0195,A024,533,533,57,F1893
D0195,S212,535,554,1,E1939
D0195,B0155,558,586,-57,F1893
D0195,B0155,586,594,-1,E1939
D0195,A024,597,597,52,F1896
D0195,B0503,601,628,-52,F1896
D0195,B5330,632,663,-78,F1949
D0194,A024,0,0,63,F1933
D0194,A024,0,0,56,F1941
D0194,B3907,4,33,-63,F1933
D0194,S181,34,210,14,E1763
D0194,S188,212,220,3,E1782
D0194,S194,222,222,1,E1795
D0194,B4753,224,251,-56,F1941
D0194,B1297,254,264,-3,E1782
D0194,B2754,265,281,-14,E1763
D0194,B8139,284,292,-1,E1795
D0194,A024,294,294,65,F1985
D0194,A024,294,294,58,F1958
D0194,S194,297,366,1,E1796
D0194,S170,371,371,13,E1720
D0194,B8835,372,388,-13,E1720
D0194,B8835,388,396,-1,E1796
D0194,S160,399,589,1,E1664
D0194,B6528,592,620,-58,F1958
D0194,S188,623,623,2,E1785
D0194,B8974,627,656,-65,F1985
D0194,B8974,656,664,-1,E1664
D0194,B7984,668,677,-2,E1785
D0210,A025,0,0,81,F2002
D0210,A025,0,0,56,F2047
D0210,B0978,15,47,-81,F2002
D0210,B3696,58,85,-56,F2047
D0210,A025,89,89,73,F2031
D0210,A025,89,89,35,F2055
D0210,A025,89,89,30,F2098
D0210,B2838,96,127,-73,F2031
D0210,S402,132,226,1,E2964
D0210,A025,229,229,65,F2059
D0210,B7970,233,241,-1,E2964
D0210,B6557,249,270,-30,F2098
D0210,B3963,272,295,-35,F2055
D0210,B4311,300,329,-65,F2059
D0210,A025,339,339,79,F2074
D0210,A025,339,339,58,F2071
D0210,S402,342,342,1,E2962
D0210,B4983,342,350,-1,E2962
D0210,B4983,350,382,-79,F2074
D0210,B4871,387,415,-58,F2071
D0210,A025,420,420,80,F2109
D0210,A025,420,420,36,F2137
D0210,B8749,426,449,-36,F2137
D0210,B7062,451,483,-80,F2109
D0210,A025,490,490,77,F2037
D0210,A025,490,490,61,F2044
D0210,B3129,498,529,-77,F2037
D0210,B3593,533,561,-61,F2044
D0210,A025,570,570,63,F2036
D0210,A025,570,570,43,F2132
D0210,A025,570,570,34,F2034
D0210,B2994,582,604,-34,F2034
D0210,B8443,607,632,-43,F2132
D0210,B3072,636,665,-63,F2036
D0211,A025,0,0,68,F2012
D0211,A025,0,0,36,F2021
D0211,A025,0,0,35,F1999
D0211,B0922,10,33,-35,F1999
D0211,B2098,37,60,-36,F2021
D0211,B1606,63,93,-68,F2012
D0211,A025,101,101,73,F2064
D0211,A025,101,101,61,F2128
D0211,B8339,109,137,-61,F2128
D0211,S427,140,230,1,E3130
D0211,S427,230,240,3,E3128
D0211,S427,240,254,4,E3127
D0211,B4646,255,286,-73,F2064
D0211,B2069,287,298,-4,E3127
D0211,B4933,300,310,-3,E3128
D0211,B7001,312,320,-1,E3130
D0211,A025,326,326,90,F2065
D0211,A025,326,326,33,F2075
D0211,B4670,334,367,-90,F2065
D0211,A025,375,375,60,F1997
D0211,A025,375,375,43,F2056
D0211,B4141,383,408,-43,F2056
D0211,B5064,412,434,-33,F2075
D0211,B0597,437,465,-60,F1997
D0211,A025,475,475,93,F2053
D0211,B3853,481,515,-93,F2053
D0211,A025,521,521,67,F2052
D0211,A025,521,521,64,F2054
D0211,B3773,524,554,-67,F2052
D0211,B3874,556,585,-64,F2054
D0199,A024,0,0,73,F1909
D0199,A024,0,0,26,F1964
D0199,A024,0,0,17,F1951
D0199,A024,0,0,2,F1900
D0199,S233,1,231,5,E2049
D0199,B7214,236,256,-26,F1964
D0199,S184,259,259,1,E1777
D0199,S184,259,259,1,E1778
D0199,B0503,260,272,-5,E2049
D0199,B8025,273,281,-1,E1778
D0199,B8025,281,289,-1,E1777
D0199,S194,290,411,2,E1797
D0199,B9097,416,425,-2,E1797
D0199,B1927,427,458,-73,F1909
D0199,S197,487,491,4,E1803
D0199,S184,522,522,2,E1776
D0199,S184,522,522,2,E1775
D0199,B3907,523,532,-2,E1776
D0199,B2754,535,544,-2,E1775
D0199,A024,549,549,94,F1925
D0199,B0724,554,563,-2,F1900
D0199,B5593,565,576,-4,E1803
D0199,B5593,576,593,-17,F1951
D0199,B3239,599,633,-94,F1925
D0198,A024,0,0,63,F1903
D0198,A024,0,0,60,F1918
D0198,S174,6,226,10,E1729
D0198,B1297,228,257,-63,F1903
D0198,B1297,257,271,-10,E1729
D0198,B2754,272,300,-60,F1918
D0198,A024,305,305,79,F1894
D0198,A024,305,305,47,F1954
D0198,B0299,313,345,-79,F1894
D0198,B6074,348,374,-47,F1954
D0198,S181,376,387,19,E1762
D0198,S184,388,441,2,E1774
D0198,A024,446,446,96,F1942
D0198,B2036,454,472,-19,E1762
D0198,B4838,473,507,-96,F1942
D0198,B2754,511,520,-2,E1774
D0198,S174,523,523,16,E1738
D0198,B4340,525,542,-16,E1738
D0198,A024,547,547,68,F1919
D0198,S211,553,564,1,E1927
D0198,S211,564,564,1,E1931
D0198,B3888,565,573,-1,E1931
D0198,S227,573,573,3,E2037
D0198,S188,576,589,2,E1783
D0198,B3200,590,600,-3,E2037
D0198,S181,601,604,10,E1765
D0198,S181,604,604,12,E1764
D0198,B2108,607,616,-2,E1783
D0198,B0359,620,635,-12,E1764
D0198,B0359,635,643,-1,E1927
D0198,B0359,643,657,-10,E1765
D0198,B2793,665,695,-68,F1919
D0214,A025,0,0,56,F2029
D0214,A025,0,0,42,F2032
D0214,A025,0,0,35,F2035
D0214,B3015,9,32,-35,F2035
D0214,B2857,36,60,-42,F2032
D0214,S501,63,248,4,E3579
D0214,B2772,255,282,-56,F2029
D0214,A025,291,291,80,F2104
D0214,A025,291,291,41,F2103
D0214,B5142,301,312,-4,E3579
D0214,B6959,317,341,-41,F2103
D0214,B6981,348,380,-80,F2104
D0214,A025,388,388,57,F2102
D0214,A025,388,388,46,F2100
D0214,A025,388,388,36,F2125
D0214,B8279,400,423,-36,F2125
D0214,B6848,425,453,-57,F2102
D0214,B6706,456,481,-46,F2100
D0214,A025,490,490,76,F2099
D0214,A025,490,490,59,F2018
D0214,B2022,499,527,-59,F2018
D0214,B6639,530,561,-76,F2099
D0214,A025,567,567,89,F1991
D0214,A025,567,567,46,F2049
D0214,B3733,570,595,-46,F2049
D0214,B0265,597,630,-89,F1991
D0215,A025,0,0,58,F1994
D0215,A025,0,0,46,F2124
D0215,A025,0,0,27,F2118
D0215,B0524,9,37,-58,F1994
D0215,B8247,43,68,-46,F2124
D0215,A025,78,78,49,F2123
D0215,A025,78,78,40,F2126
D0215,B8330,83,107,-40,F2126
D0215,B8216,112,138,-49,F2123
D0215,A025,148,148,50,F2119
D0215,A025,148,148,42,F2120
D0215,B7919,156,180,-42,F2120
D0215,B7896,183,209,-50,F2119
D0215,A025,218,218,46,F2115
D0215,A025,218,218,33,F2117
D0215,A025,218,218,30,F2116
D0215,B7667,232,253,-30,F2116
D0215,B7758,257,279,-33,F2117
D0215,B7641,281,306,-46,F2115
D0215,B7831,310,331,-27,F2118
D0215,A025,339,339,76,F2114
D0215,A025,339,339,51,F2113
D0215,B7606,355,386,-76,F2114
D0215,B7536,398,424,-51,F2113
D0215,A025,437,437,63,F2112
D0215,A025,437,437,62,F1993
D0215,B0451,442,471,-62,F1993
D0215,B7419,477,506,-63,F2112
D0215,S402,512,622,1,E2961
D0215,A025,625,625,81,F2091
D0215,A025,625,625,51,F2041
D0215,B5985,630,662,-81,F2091
D0215,B3469,664,690,-51,F2041
D0215,B3469,690,698,-1,E2961
D0216,A025,0,0,60,F2138
D0216,A025,0,0,47,F2139
D0216,A025,0,0,28,F2097
D0216,A025,0,0,2,F2080
D0216,B8795,9,37,-60,F2138
D0216,B8853,39,65,-47,F2139
D0216,B6506,67,88,-28,F2097
D0216,A025,94,94,55,F1988
D0216,A025,94,94,48,F2140
D0216,A025,94,94,26,F2101
D0216,B8924,99,125,-48,F2140
D0216,B6719,126,146,-26,F2101
D0216,B0069,151,178,-55,F1988
D0216,B5275,182,191,-2,F2080
D0216,A025,195,195,71,F2136
D0216,A025,195,195,64,F2135
D0216,B8558,209,238,-64,F2135
D0216,B8637,240,270,-71,F2136
D0216,A025,282,282,68,F2133
D0216,A025,282,282,63,F2141
D0216,B8943,283,312,-63,F2141
D0216,B8474,314,344,-68,F2133
D0216,A025,346,346,58,F2134
D0216,A025,346,346,41,F2131
D0216,A025,346,346,35,F2130
D0216,B8496,359,387,-58,F2134
D0216,S495,401,484,2,E3560
D0216,B8404,498,522,-41,F2131
D0216,B8392,538,561,-35,F2130
D0216,B4458,571,580,-2,E3560
D0216,A025,587,587,90,F2129
D0216,A025,587,587,49,F2016
D0216,B1722,590,616,-49,F2016
D0216,B8340,619,652,-90,F2129
D0217,A025,0,0,73,F2008
D0217,A025,0,0,33,F2027
D0217,A025,0,0,13,F2092
D0217,B2561,17,39,-33,F2027
D0217,B1232,42,73,-73,F2008
D0217,S413,75,291,2,E2998
D0217,B6994,295,304,-2,E2998
D0217,A025,316,316,44,F2143
D0217,A025,316,316,40,F2142
D0217,A025,316,316,38,F2144
D0217,B6003,330,346,-13,F2092
D0217,B9136,349,372,-38,F2144
D0217,A025,387,387,28,F1989
D0217,A025,387,387,28,F2038
D0217,B0082,397,418,-28,F1989
D0217,B3249,421,442,-28,F2038
D0217,B9120,448,473,-44,F2143
D0217,S413,479,481,3,E2997
D0217,B6097,482,492,-3,E2997
D0217,S413,493,578,2,E2991
D0217,B2079,580,589,-2,E2991
D0217,B9106,598,622,-40,F2142
D0791,A110,0,0,35,F8225
D0791,A110,0,0,21,F8221
D0791,A110,0,0,21,F8222
D0791,A110,0,0,15,F8237
D0791,A110,0,0,14,F8214
D0791,A110,0,0,13,F8261
D0791,A110,0,0,11,F8192
D0791,B0309,9,24,-11,F8192
D0791,B3356,27,50,-35,F8225
D0791,B7298,54,70,-13,F8261
D0791,B2887,74,93,-21,F8222
D0791,B2885,95,114,-21,F8221
D0791,A110,120,120,84,F8215
D0791,A110,120,120,12,F8218
D0791,A110,120,120,11,F8235
D0791,B4583,130,145,-11,F8235
D0791,B2515,147,162,-12,F8218
D0791,B4892,164,181,-15,F8237
D0791,A110,192,192,36,F8210
D0791,B1540,208,231,-36,F8210
D0791,B1999,238,254,-14,F8214
D0791,B2289,259,291,-84,F8215
D0791,A110,311,311,36,F8213
D0791,A110,311,311,31,F8260
D0791,A110,311,311,24,F8200
D0791,A110,311,311,21,F8252
D0791,B7240,319,341,-31,F8260
D0791,B1960,343,366,-36,F8213
D0791,B6410,368,387,-21,F8252
D0791,A110,395,395,71,F8208
D0791,A110,395,395,40,F8240
D0791,B1037,398,418,-24,F8200
D0791,B5406,423,447,-40,F8240
D0791,B1465,448,478,-71,F8208
D0790,A110,0,0,28,F8257
D0790,A110,0,0,25,F8198
D0790,A110,0,0,24,F8239
D0790,A110,0,0,18,F8209
D0790,A110,0,0,14,F8196
D0790,A110,0,0,11,F8241
D0790,A110,0,0,10,F8256
D0790,A110,0,0,8,F8273
D0790,B8722,4,17,-8,F8273
D0790,B0834,21,41,-25,F8198
D0790,B6596,44,58,-10,F8256
D0790,B1509,60,78,-18,F8209
D0790,B5111,80,100,-24,F8239
D0790,B5477,102,117,-11,F8241
D0790,B0571,123,139,-14,F8196
D0790,B6705,141,162,-28,F8257
D0790,A110,163,163,50,F8243
D0790,A110,163,163,49,F8194
D0790,A110,163,163,36,F8229
D0790,B0386,169,195,-49,F8194
D0790,B3987,199,222,-36,F8229
D0790,B5721,225,251,-50,F8243
D0790,A110,255,255,76,F8195
D0790,A110,255,255,55,F8199
D0790,B0860,272,299,-55,F8199
D0790,B0565,305,336,-76,F8195
D0793,A110,0,0,56,F8203
D0793,A110,0,0,39,F8250
D0793,A110,0,0,21,F8206
D0793,A110,0,0,20,F8251
D0793,B6182,11,29,-20,F8251
D0793,B1422,32,51,-21,F8206
D0793,B1330,59,86,-56,F8203
D0793,B6177,89,113,-39,F8250
D0793,A110,125,125,37,F8254
D0793,A110,125,125,31,F8267
D0793,A110,125,125,23,F8255
D0793,A110,125,125,17,F8246
D0793,A110,125,125,12,F8248
D0793,A110,125,125,11,F8270
D0793,B8411,133,148,-11,F8270
D0793,B6489,154,177,-37,F8254
D0793,B6580,188,207,-23,F8255
D0793,B5832,211,228,-17,F8246
D0793,B7798,232,254,-31,F8267
D0793,B5993,264,279,-12,F8248
D0793,A110,289,289,62,F8242
D0793,A110,289,289,31,F8279
D0793,A110,289,289,29,F8277
D0793,B8980,294,315,-29,F8277
D0793,B9076,320,342,-31,F8279
D0793,B5665,346,375,-62,F8242
D0792,A110,0,0,52,F8238
D0792,A110,0,0,30,F8236
D0792,A110,0,0,23,F8245
D0792,A110,0,0,22,F8234
D0792,B4700,6,27,-30,F8236
D0792,B5790,32,51,-23,F8245
D0792,B4561,55,74,-22,F8234
D0792,A110,82,82,35,F8268
D0792,A110,82,82,24,F8219
D0792,A110,82,82,19,F8201
D0792,B2732,83,103,-24,F8219
D0792,B1112,107,125,-19,F8201
D0792,B7853,133,156,-35,F8268
D0792,B4946,158,185,-52,F8238
D0792,A110,199,199,81,F8193
D0792,A110,199,199,54,F8231
D0792,B4125,209,236,-54,F8231
D0792,B0353,238,270,-81,F8193
D0792,A110,281,281,52,F8274
D0792,A110,281,281,49,F8232
D0792,A110,281,281,31,F8202
D0792,B8833,289,316,-52,F8274
D0792,B4503,317,343,-49,F8232
D0792,B1178,347,369,-31,F8202
D0792,A110,377,377,50,F8230
D0792,A110,377,377,43,F8226
D0792,A110,377,377,33,F8224
D0792,A110,377,377,11,F8233
D0792,B4558,389,404,-11,F8233
D0792,B4024,410,436,-50,F8230
D0792,B3585,446,471,-43,F8226
D0792,B3247,483,505,-33,F8224
D0795,A110,0,0,52,F8253
D0795,A110,0,0,33,F8280
D0795,A110,0,0,29,F8223
D0795,A110,0,0,11,F8211
D0795,A110,0,0,11,F8278
D0795,B6438,7,34,-52,F8253
D0795,B2921,37,58,-29,F8223
D0795,B9084,60,82,-33,F8280
D0795,A110,93,93,41,F8276
D0795,A110,93,93,29,F8217
D0795,A110,93,93,18,F8272
D0795,A110,93,93,15,F8216
D0795,A110,93,93,11,F8275
D0795,B1649,98,113,-11,F8211
D0795,B8880,115,130,-11,F8275
D0795,B8944,145,169,-41,F8276
D0795,B2406,172,189,-15,F8216
D0795,B9017,198,213,-11,F8278
D0795,A110,226,226,66,F8207
D0795,A110,226,226,20,F8269
D0795,B8044,229,247,-20,F8269
D0795,B1429,255,284,-66,F8207
D0795,B8629,286,304,-18,F8272
D0795,B2447,308,329,-29,F8217
D0794,A110,0,0,64,F8271
D0794,A110,0,0,29,F8259
D0794,A110,0,0,17,F8220
D0794,A110,0,0,13,F8247
D0794,A110,0,0,9,F8265
D0794,B7747,14,28,-9,F8265
D0794,B7073,35,56,-29,F8259
D0794,B8541,60,89,-64,F8271
D0794,B5879,98,114,-13,F8247
D0794,B2817,119,136,-17,F8220
D0794,A110,139,139,43,F8266
D0794,A110,139,139,38,F8263
D0794,A110,139,139,35,F8264
D0794,B7602,149,172,-38,F8263
D0794,B7669,173,196,-35,F8264
D0794,A110,207,207,78,F8212
D0794,A110,207,207,10,F8244
D0794,B1910,217,248,-78,F8212
D0794,B7780,252,277,-43,F8266
D0794,A110,284,284,41,F8204
D0794,A110,284,284,31,F8258
D0794,A110,284,284,27,F8262
D0794,A110,284,284,27,F8227
D0794,B1405,297,321,-41,F8204
D0794,B6734,328,350,-31,F8258
D0794,B5787,352,366,-10,F8244
D0794,B3663,368,389,-27,F8227
D0794,B7382,393,414,-27,F8262
D0794,A110,424,424,84,F8205
D0794,A110,424,424,26,F8249
D0794,A110,424,424,14,F8197
D0794,A110,424,424,10,F8228
D0794,B6035,427,447,-26,F8249
D0794,B3944,455,469,-10,F8228
D0794,B1419,471,503,-84,F8205
D0794,B0689,508,524,-14,F8197
D0797,A111,0,0,57,F8339
D0797,A111,0,0,52,F8287
D0797,B8332,4,32,-57,F8339
D0797,B1203,33,60,-52,F8287
D0797,A111,65,65,60,F8315
D0797,A111,65,65,45,F8312
D0797,A111,65,65,29,F8309
D0797,B4781,68,96,-60,F8315
D0797,S533,97,213,4,E3829
D0797,S533,213,282,2,E3830
D0797,B9016,286,297,-4,E3829
D0797,B9016,297,306,-2,E3830
D0797,A111,308,308,63,F8323
D0797,B4028,315,336,-29,F8309
D0797,B4620,337,362,-45,F8312
D0797,B6513,365,394,-63,F8323
D0797,A111,399,399,55,F8302
D0797,A111,399,399,45,F8299
D0797,A111,399,399,21,F8310
D0797,A111,399,399,18,F8300
D0797,B3032,404,429,-45,F8299
D0797,S525,432,566,2,E3783
D0797,S525,566,566,1,E3789
D0797,B3187,567,594,-55,F8302
D0797,B7149,596,604,-1,E3789
D0797,B0126,606,615,-2,E3783
D0797,A111,618,618,80,F8298
D0797,B4035,624,643,-21,F8310
D0797,B3087,646,664,-18,F8300
D0797,B2864,671,703,-80,F8298
D0796,A111,0,0,52,F8343
D0796,A111,0,0,39,F8331
D0796,A111,0,0,23,F8324
D0796,A111,0,0,22,F8337
D0796,B8036,7,26,-22,F8337
D0796,B6561,29,48,-23,F8324
D0796,B7515,53,77,-39,F8331
D0796,S605,103,214,3,E4287
D0796,B8859,248,275,-52,F8343
D0796,B2706,278,288,-3,E4287
D0796,A111,289,289,78,F8327
D0796,A111,289,289,57,F8325
D0796,S527,293,328,2,E3793
D0796,B7149,329,360,-78,F8327
D0796,S525,361,361,2,E3787
D0796,B3187,362,371,-2,E3793
D0796,B0614,372,381,-2,E3787
D0796,B6667,384,412,-57,F8325
D0796,A111,416,416,57,F8321
D0796,A111,416,416,45,F8326
D0796,A111,416,416,27,F8317
D0796,B5641,419,440,-27,F8317
D0796,B6139,444,472,-57,F8321
D0796,B6683,473,498,-45,F8326
D0796,S621,615,629,2,E4490
D0796,B2706,750,759,-2,E4490
D0799,A111,0,0,63,F8281
D0799,A111,0,0,60,F8319
D0799,B5682,3,31,-60,F8319
D0799,B0126,33,62,-63,F8281
D0799,S528,63,257,1,E3794
D0799,S528,257,303,2,E3796
D0799,A111,306,306,63,F8345
D0799,A111,306,306,46,F8338
D0799,A111,306,306,23,F8289
D0799,B4760,307,315,-1,E3794
D0799,B9211,320,329,-2,E3796
D0799,B9211,329,358,-63,F8345
D0799,S489,369,414,3,E3507
D0799,S522,424,449,4,E3758
D0799,B1466,449,468,-23,F8289
D0799,B8065,470,480,-3,E3507
D0799,B8065,480,505,-46,F8338
D0799,B7428,506,517,-4,E3758
D0799,A111,523,523,60,F8334
D0799,A111,523,523,53,F8335
D0799,A111,523,523,26,F8328
D0799,B7735,529,557,-60,F8334
D0799,S445,595,595,5,E3253
D0799,B7388,637,657,-26,F8328
D0799,B7388,657,669,-5,E3253
D0799,B7883,671,698,-53,F8335
D0798,A111,0,0,56,F8318
D0798,A111,0,0,49,F8316
D0798,S538,3,500,2,E3837
D0798,B5650,505,532,-56,F8318
D0798,B1024,535,544,-2,E3837
D0798,B5455,547,573,-49,F8316
D0058,A009,0,0,34,F0604
D0058,A009,0,0,26,F0567
D0058,A009,0,0,23,F0568
D0058,A009,0,0,22,F0583
D0058,A009,0,0,22,F0585
D0058,A009,0,0,7,F0605
D0058,A009,0,0,5,F0591
D0058,B7887,7,20,-7,F0605
D0058,B4904,25,44,-23,F0568
D0058,B6452,46,65,-22,F0583
D0058,B7885,68,90,-34,F0604
D0058,B6769,91,103,-5,F0591
D0058,B4844,106,126,-26,F0567
D0058,A009,134,134,38,F0562
D0058,A009,134,134,24,F0561
D0058,A009,134,134,23,F0575
D0058,A009,134,134,19,F0526
D0058,A009,134,134,11,F0581
D0058,B6246,148,163,-11,F0581
D0058,B1027,166,184,-19,F0526
D0058,B5467,188,207,-23,F0575
D0058,B4274,212,235,-38,F0562
D0058,B4271,238,258,-24,F0561
D0058,B6595,260,279,-22,F0585
D0058,A009,286,286,59,F0593
D0058,A009,286,286,32,F0557
D0058,A009,286,286,18,F0522
D0058,A009,286,286,15,F0576
D0058,A009,286,286,9,F0554
D0058,A009,286,286,3,F0534
D0058,B0393,287,305,-18,F0522
D0058,B6800,315,343,-59,F0593
D0058,B5554,353,370,-15,F0576
D0058,A009,372,372,87,F0518
D0058,B1461,382,392,-3,F0534
D0058,B0248,396,429,-87,F0518
D0058,A009,442,442,57,F0544
D0058,A009,442,442,35,F0579
D0058,B3304,446,460,-9,F0554
D0058,B5957,467,490,-35,F0579
D0058,B2319,495,523,-57,F0544
D0058,B3608,526,548,-32,F0557
D0059,A009,0,0,35,F0551
D0059,A009,0,0,32,F0607
D0059,A009,0,0,31,F0542
D0059,A009,0,0,28,F0571
D0059,A009,0,0,13,F0577
D0059,B2278,10,32,-31,F0542
D0059,S075,35,241,1,E1353
D0059,B2875,244,267,-35,F0551
D0059,B8011,271,279,-1,E1353
D0059,B8011,279,301,-32,F0607
D0059,S082,303,303,2,E1364
D0059,B2247,305,314,-2,E1364
D0059,S085,316,324,2,E1373
D0059,S085,324,324,2,E1372
D0059,B1033,324,333,-2,E1373
D0059,B1033,333,342,-2,E1372
D0059,A009,349,349,52,F0572
D0059,A009,349,349,45,F0517
D0059,B5898,364,380,-13,F0577
D0059,B5069,389,410,-28,F0571
D0059,S084,411,586,3,E1370
D0059,B5228,589,599,-3,E1370
D0059,B5228,599,626,-52,F0572
D0059,B0238,630,655,-45,F0517
D0542,A069,0,0,92,F5617
D0542,A069,0,0,39,F5620
D0542,B5464,4,38,-92,F5617
D0542,A069,42,42,78,F5595
D0542,A069,42,42,15,F5585
D0542,B5746,50,74,-39,F5620
D0542,S165,80,255,8,E1697
D0542,S165,255,265,12,E1687
D0542,S165,265,265,11,E1674
D0542,B3198,271,302,-78,F5595
D0542,B1275,306,321,-11,E1674
D0542,B4544,323,336,-8,E1697
D0542,B3243,338,353,-12,E1687
D0542,S165,357,445,5,E1675
D0542,S145,450,450,1,E1613
D0542,B5385,451,459,-1,E1613
D0542,B1275,461,473,-5,E1675
D0542,A069,478,478,63,F5642
D0542,A069,478,478,35,F5651
D0542,B1739,487,504,-15,F5585
D0542,S168,513,513,1,E1714
D0542,S180,523,525,3,E1757
D0542,S165,529,529,2,E1688
D0542,S165,529,557,2,E1708
D0542,S165,557,557,14,E1676
D0542,B3243,561,569,-1,E1714
D0542,B3243,569,579,-3,E1757
D0542,B3243,579,588,-2,E1688
D0542,B1275,592,608,-14,E1676
D0542,B9143,610,619,-2,E1708
D0542,B9143,619,642,-35,F5651
D0542,B7730,645,674,-63,F5642
D0543,A069,0,0,82,F5634
D0543,A069,0,0,55,F5636
D0543,B6781,6,38,-82,F5634
D0543,S237,51,238,9,E2069
D0543,S152,249,262,12,E1635
D0543,S151,262,262,3,E1623
D0543,B3243,265,275,-3,E1623
D0543,B5746,277,291,-9,E2069
D0543,B7054,294,321,-55,F5636
D0543,A069,329,329,95,F5577
D0543,B0747,332,347,-12,E1635
D0543,B0747,347,381,-95,F5577
D0543,A069,384,384,58,F5603
D0543,A069,384,384,48,F5635
D0543,A069,384,384,27,F5649
D0543,B7023,388,414,-48,F5635
D0543,B3551,416,444,-58,F5603
D0543,B8885,446,467,-27,F5649
D0852,A118,0,0,68,F8843
D0852,A118,0,0,66,F8850
D0852,B7335,2,31,-66,F8850
D0852,S445,86,403,2,E3256
D0852,B4893,459,489,-68,F8843
D0852,B0994,492,501,-2,E3256
D0852,S395,503,571,15,E2931
D0852,S419,577,577,1,E3070
D0852,S397,585,585,1,E2944
D0852,B8075,591,599,-1,E3070
D0852,B8075,599,607,-1,E2944
D0852,A118,610,610,78,F8835
D0852,A118,610,610,45,F8852
D0852,B2233,617,634,-15,E2931
D0852,B2233,634,665,-78,F8835
D0852,B7916,668,693,-45,F8852
D0853,A118,0,0,74,F8842
D0853,A118,0,0,5,F8840
D0853,B4523,1,32,-74,F8842
D0853,A118,33,33,79,F8834
D0853,A118,33,33,51,F8851
D0853,S445,87,537,1,E3257
D0853,B4380,595,607,-5,F8840
D0853,B0994,609,617,-1,E3257
D0853,B7604,621,647,-51,F8851
D0853,B1581,653,685,-79,F8834
D0498,A065,0,0,59,F5202
D0498,A065,0,0,52,F5197
D0498,A065,0,0,28,F5220
D0498,B6232,9,37,-59,F5202
D0498,B5872,42,69,-52,F5197
D0498,B7691,72,93,-28,F5220
D0498,A065,98,98,84,F5160
D0498,A065,98,98,56,F5185
D0498,B2844,105,137,-84,F5160
D0498,B5265,138,165,-56,F5185
D0498,A065,173,173,74,F5219
D0498,A065,173,173,34,F5213
D0498,S486,175,223,2,E3474
D0498,S486,223,254,3,E3477
D0498,B7598,264,295,-74,F5219
D0498,B3464,298,307,-2,E3474
D0498,B0540,309,319,-3,E3477
D0498,A065,325,325,95,F5218
D0498,S494,328,330,2,E3540
D0498,S510,341,341,6,E3606
D0498,B5698,345,357,-6,E3606
D0498,B5698,357,366,-2,E3540
D0498,B7576,368,402,-95,F5218
D0498,B6987,406,428,-34,F5213
D0498,A065,434,434,61,F5223
D0498,A065,434,434,43,F5173
D0498,A065,434,434,23,F5155
D0498,B3995,440,465,-43,F5173
D0498,S448,468,468,3,E3273
D0498,B6665,469,479,-3,E3273
D0498,S451,479,578,1,E3286
D0498,S458,578,578,2,E3310
D0498,B5775,579,588,-2,E3310
D0498,B5775,588,596,-1,E3286
D0498,B2393,599,618,-23,F5155
D0498,B7904,623,651,-61,F5223
D0499,A065,0,0,80,F5166
D0499,A065,0,0,41,F5184
D0499,B3415,5,37,-80,F5166
D0499,B5154,41,65,-41,F5184
D0499,S471,66,235,2,E3384
D0499,S460,238,238,1,E3312
D0499,S460,238,238,1,E3313
D0499,B3995,239,247,-1,E3313
D0499,B8614,249,258,-2,E3384
D0499,A065,263,263,83,F5161
D0499,A065,263,263,53,F5145
D0499,B1533,264,272,-1,E3312
D0499,B2965,276,308,-83,F5161
D0499,S490,309,323,4,E3513
D0499,S462,328,339,2,E3318
D0499,S461,340,340,1,E3316
D0499,S461,340,348,1,E3315
D0499,S455,349,349,5,E3302
D0499,B0622,352,363,-4,E3513
D0499,B5095,365,373,-1,E3316
D0499,B6434,376,385,-2,E3318
D0499,B9111,386,398,-5,E3302
D0499,B1156,399,426,-53,F5145
D0499,B3273,428,436,-1,E3315
D0856,A119,0,0,57,F8907
D0856,A119,0,0,18,F8861
D0856,A119,0,0,15,F8855
D0856,A119,0,0,14,F8908
D0856,A119,0,0,13,F8909
D0856,A119,0,0,12,F8906
D0856,A119,0,0,4,F8858
D0856,B0874,1,12,-4,F8858
D0856,B7664,15,31,-14,F8908
D0856,B7472,37,65,-57,F8907
D0856,B7470,66,81,-12,F8906
D0856,B8007,85,101,-13,F8909
D0856,A119,111,111,46,F8896
D0856,A119,111,111,21,F8891
D0856,A119,111,111,18,F8857
D0856,A119,111,111,9,F8892
D0856,A119,111,111,9,F8893
D0856,A119,111,111,4,F8900
D0856,B1146,123,141,-18,F8861
D0856,B6272,145,170,-46,F8896
D0856,B0703,176,194,-18,F8857
