Spot_id,Lng,Lat
B2897,121.299278,30.780619
B2900,121.867409,30.980761
B2902,121.320763,31.432764
B2906,121.321976,31.287868
B2907,121.569397,31.339718
B2908,121.397369,31.274189
B2910,121.113922,31.154572
B2919,121.582344,31.269781
B2922,121.196373,31.017763
B2925,121.534531,31.029768
B2926,121.482338,31.236227
B2928,121.238228,31.382786
B2935,121.371277,31.361591
B2943,121.512794,31.1283
B2944,121.744339,31.363655
B2949,121.108185,31.150194
B2952,121.107132,31.140245
B2955,121.452629,31.280823
B2957,121.659378,31.122244
B2967,121.634705,31.134661
B2968,121.763382,31.074463
B2971,121.490982,31.096424
B2972,121.404152,31.156593
B2978,121.337608,30.816408
B2982,121.450645,31.245729
B2983,121.594315,31.04303
B2985,121.295319,31.03071
B2987,121.718285,31.371885
B2988,120.943184,31.060303
B2990,121.695786,31.264633
B2993,121.578812,30.92358
B2997,121.460518,31.200294
B2998,121.281952,31.253021
B3011,121.370682,31.099844
B3012,121.270432,31.035997
B3013,121.401749,31.217781
B3019,121.633614,31.188801
B3020,121.39521,31.310331
B3022,121.682999,31.249168
B3027,121.167595,31.297546
B3039,121.384537,31.144772
B3040,121.585922,31.205378
B3041,121.054062,31.104427
B3042,121.454224,31.197651
B3049,121.721725,31.232481
B3052,121.502846,31.040337
B3054,121.206123,31.17275
B3055,121.170357,31.104082
B3060,121.233635,31.371883
B3064,121.491333,31.254662
B3065,121.144203,31.001034
B3073,121.202843,31.015343
B3074,121.589661,31.274487
B3080,121.633492,30.9121
B3085,121.44075,31.193447
B3089,121.495041,31.218203
B3094,121.275581,31.002476
B3102,121.847885,31.04582
B3104,121.402458,31.15209
B3105,121.640038,31.272312
B3108,121.358162,31.015274
B3109,121.368576,31.125195
B3110,121.373161,31.211084
B3115,121.489517,31.308643
B3116,121.47094,30.993542
B3117,121.43425,31.369307
B3119,121.456024,31.108244
B3127,121.508293,31.240652
B3128,121.246422,31.73834
B3134,121.467033,31.04521
B3136,121.539124,31.671171
B3139,121.385345,31.11109
B3141,121.185432,31.24724
B3143,121.087204,31.127718
B3146,121.197044,31.011507
B3148,121.236046,31.481253
B3150,121.360558,31.180996
B3151,121.492424,31.411823
B3154,121.560905,31.017374
B3155,121.217873,31.042234
B3160,121.518288,31.302509
B3161,121.215485,31.265783
B3169,121.276886,31.104219
B3170,121.32753,31.249556
B3173,121.072754,30.973843
B3175,121.366478,31.184809
B3176,121.0793,31.258591
B3177,121.431175,31.243328
B3179,121.432526,31.303993
B3182,121.558647,31.245131
B3183,121.618469,30.900719
B3189,121.377686,31.267214
B3190,121.27459,31.180502
B3193,121.706482,31.24334
B3196,121.499046,31.126358
B3198,121.392418,31.242964
B3200,121.411087,31.166828
B3202,121.672859,31.033619
B3203,121.35907,31.639017
B3208,121.452339,31.216478
B3211,121.391006,31.21566
B3212,121.476898,31.34095
B3213,121.257042,31.355757
B3215,121.452759,31.277855
B3216,121.412659,31.368467
B3217,121.420113,31.773365
B3221,121.362053,31.262356
B3222,121.512619,31.272535
B3227,121.571579,31.266745
B3231,121.393356,31.221754
B3233,121.560753,31.189142
B3234,121.336464,31.1229
B3236,121.509888,30.993402
B3237,121.456161,31.228323
B3238,121.278839,31.232067
B3239,121.423393,31.175144
B3240,121.516365,31.02552
B3243,121.391968,31.230484
B3244,121.426865,31.318586
B3253,121.780243,31.045298
B3254,121.40641,31.334948
B3255,121.278633,31.229172
B3257,121.737778,31.057333
B3258,121.351913,30.718908
B3259,121.707611,31.012049
B3260,121.47699,31.225046
B3262,121.505867,31.26096
B3268,121.713478,31.155258
B3271,121.354988,31.102434
B3272,121.247826,31.02109
B3275,121.636765,31.205406
B3279,121.367485,31.463396
B3280,121.400902,31.275869
B3281,121.222778,31.253654
B3282,121.443253,31.230375
B3284,121.121048,31.1486
B3287,121.594856,31.27141
B3290,121.423958,31.221516
B3291,121.868507,31.041342
B3294,121.270874,31.165964
B3298,121.329544,31.203083
B3300,121.48896,31.23958
B3302,121.581978,30.92882
B3304,121.262871,31.064739
B3306,121.830429,31.074049
B3307,121.48851,31.587656
B3311,121.342773,31.158094
B3314,121.6129,31.027304
B3315,121.549973,30.982372
B3316,121.34993,31.159229
B3317,121.224068,31.229198
B3320,121.51899,31.048925
B3322,121.470818,30.929506
B3323,121.50666,31.154551
B3326,121.439949,31.225935
B3331,121.379189,31.10734
B3332,121.538872,31.317183
B3335,121.41497,31.629068
B3337,121.686646,31.242826
B3341,121.199493,31.050938
B3343,121.434906,31.011097
B3344,121.598747,31.128429
B3350,121.467758,30.918285
B3354,121.647217,31.273314
B3356,121.277313,31.318596
B3359,121.026222,31.076799
B3361,121.758141,31.524
B3366,121.759735,31.053089
B3368,121.096138,31.195467
B3369,121.454826,31.260616
B3371,121.538162,30.864977
B3373,121.852859,31.549181
B3374,121.415054,31.123596
B3376,121.539543,31.32568
B3377,121.362434,31.090433
B3379,121.214844,31.027615
B3380,121.40493,31.171091
B3381,121.482552,31.21752
B3386,121.32872,31.355301
B3387,121.261826,31.021418
B3389,121.803848,30.861433
B3392,121.413857,31.361206
B3393,121.695496,30.912949
B3394,121.27755,31.169205
B3402,121.622711,31.42882
B3406,121.280373,31.191288
B3408,121.794548,30.965578
B3409,121.589951,31.358976
B3412,121.390388,31.253683
B3413,121.455086,31.218393
B3415,121.51725,31.225903
B3420,121.584,31.306004
B3423,121.576683,31.349804
B3428,121.588501,31.585781
B3433,121.203659,31.040388
B3436,121.409935,30.794645
B3440,121.3116,31.143158
B3445,121.333969,31.227011
B3451,121.499176,31.212778
B3456,121.17952,31.366318
B3460,121.428482,31.023432
B3462,121.580086,31.284325
B3467,121.669579,31.239031
B3473,121.533745,30.904617
B3475,121.266586,31.175785
B3476,121.363564,31.345268
B3480,121.261612,31.124222
B3481,121.187263,31.05117
B3488,121.532379,31.141607
B3489,121.465584,31.231314
B3497,121.777863,31.105181
B3498,121.307632,31.782188
B3507,121.311043,31.338535
B3508,121.319077,31.204374
B3510,121.23407,31.156258
B3511,121.380043,31.081114
B3513,121.787346,30.894945
B3514,121.011215,30.921751
B3526,121.377548,31.159924
B3527,121.886963,30.887321
B3531,121.190613,31.082533
B3532,121.211754,31.253878
B3533,121.358147,31.17444
B3542,121.575294,31.257811
B3544,121.427277,31.109604
B3549,121.315475,31.313377
B3552,121.483772,31.321939
B3556,121.222839,31.017073
B3562,121.493179,31.182272
B3564,121.72068,31.071854
B3567,121.521454,31.168713
B3573,121.587425,31.269789
B3575,121.262428,31.194731
B3577,121.410934,31.309187
B3578,121.605598,31.262852
B3583,121.436188,31.271736
B3590,121.770828,31.11372
B3591,121.423576,31.23748
B3596,121.487122,31.230087
B3602,121.862183,30.906546
B3604,121.521896,31.149843
B3605,121.554085,31.094007
B3606,121.492851,30.844446
B3607,121.533699,31.240343
B3611,121.256866,31.386106
B3612,121.48436,31.247826
B3615,121.541466,31.026917
B3620,121.376556,30.958458
B3622,121.342148,31.038763
B3623,121.501999,31.278936
B3626,121.383125,31.205896
B3627,121.435966,31.176941
B3635,121.445648,31.380369
B3636,121.442108,30.840988
B3644,121.78495,31.049509
B3655,121.496353,31.215631
B3656,121.574272,30.870834
B3657,121.32531,31.155386
B3659,121.742157,30.90984
B3663,121.289902,31.268171
B3666,121.487991,31.624147
B3671,121.483673,31.307785
B3672,121.41523,31.233307
B3674,121.396385,31.282322
B3675,121.312531,31.094927
B3679,121.227745,31.032244
B3680,121.500412,31.150492
B3682,121.866463,30.973728
B3684,121.535187,31.068512
B3687,121.489769,31.210892
B3691,121.390099,31.152605
B3692,121.239288,31.018064
B3693,121.498512,31.272757
B3695,121.612633,31.269075
B3703,121.536972,31.202385
B3706,121.15213,31.322941
B3707,121.149345,31.379644
B3709,121.43441,31.200245
B3714,121.417595,31.217215
B3719,121.481949,31.20331
B3722,121.545311,31.294363
B3723,121.812401,30.908272
B3724,121.668297,31.162758
B3726,121.235176,30.800407
B3728,121.386757,30.961546
B3731,121.281097,31.042665
B3737,121.647804,31.00106
B3739,121.150009,31.180304
B3740,121.48175,31.264191
B3742,121.448273,31.18886
B3743,121.440239,31.245634
B3745,121.522125,31.237816
B3747,121.430222,31.6845
B3750,121.515144,31.21195
B3752,121.832741,31.047642
B3755,121.465744,31.026937
B3761,121.536591,31.184507
B3762,121.407372,31.421909
B3763,121.587662,31.033079
B3766,121.531067,31.288786
B3769,121.591293,30.921329
B3772,121.316971,31.136032
B3775,121.740898,31.113277
B3776,121.493935,31.34952
B3777,121.571259,31.11796
B3778,121.272758,30.782555
B3784,121.30722,30.766047
B3787,121.622246,31.215879
B3788,121.429962,31.413664
B3792,121.348976,31.152355
B3793,121.45536,31.204721
B3796,121.419998,31.189116
B3798,121.608078,31.269516
B3799,121.568497,31.11475
B3804,121.524147,31.260262
B3806,121.110207,31.259607
B3807,121.377289,31.315683
B3808,121.428719,31.184631
B3811,121.326805,31.150265
B3812,121.389557,31.292229
B3817,121.204666,30.902517
B3825,121.190948,30.907963
B3829,121.435265,31.325274
B3830,121.653358,30.933636
B3833,121.500511,31.047384
B3834,121.238121,31.780939
B3836,121.413635,31.249926
B3837,121.397026,30.946011
B3839,121.469368,31.270966
B3842,121.543411,31.271332
B3844,121.597527,31.20805
B3846,121.714363,31.088606
B3848,121.674744,31.091108
B3853,121.518402,31.167809
B3856,121.68763,30.925566
B3861,121.448715,31.226797
B3862,121.521263,31.279911
B3865,121.552956,31.104836
B3866,121.307076,31.262823
B3867,121.455574,31.339556
B3870,121.039848,31.046301
B3873,121.549393,31.203337
B3874,121.503777,31.169888
B3875,121.679504,31.39159
B3878,121.408569,31.346617
B3881,121.396118,31.043705
B3889,121.492989,31.272285
B3893,121.507767,31.26634
B3894,121.544037,31.201002
B3895,121.4757,31.241108
B3897,121.344604,31.127323
B3899,121.754692,30.906992
B3900,121.407318,31.408764
B3904,121.430984,31.369566
B3907,121.409996,31.170431
B3913,121.396492,31.213305
B3919,121.496048,31.274502
B3920,121.904793,31.509544
B3933,121.329514,31.472494
B3935,121.287323,31.027012
B3942,121.612099,31.248463
B3943,121.647408,31.291338
B3945,121.248222,31.302734
B3948,121.477791,30.830351
B3949,121.493904,31.276312
B3951,121.393509,31.052078
B3954,121.308701,31.173384
B3958,121.540451,31.329893
B3959,121.470558,31.309288
B3961,121.204002,31.396906
B3964,121.272354,31.141819
B3967,121.315048,30.875229
B3968,121.73912,30.932323
B3970,121.419998,31.176779
B3972,121.208031,31.097017
B3974,121.224297,31.034111
B3983,121.648743,31.223986
B3984,121.333282,31.32826
B3988,121.074135,31.20532
B3991,121.331009,31.264904
B3993,121.269501,31.376703
B3995,121.518105,31.229826
B3996,121.437447,31.258001
B3998,121.407997,31.26059
B3999,121.447563,30.944126
B4001,121.437004,31.240629
B4012,121.220497,31.049629
B4015,121.588852,31.05328
B4017,121.606293,31.03618
B4018,121.659805,31.281931
B4019,121.393097,30.956179
B4021,121.627403,31.240355
B4025,121.446747,31.298529
B4026,121.544624,31.167086
B4028,121.556335,31.23234
B4030,121.36763,31.120031
B4041,121.269882,30.995014
B4047,121.268463,31.259766
B4048,121.544327,31.114008
B4050,121.492836,31.210028
B4054,121.449615,31.20402
B4056,121.206421,31.344889
B4057,121.580215,31.208727
B4060,121.474167,31.234787
B4061,121.418114,31.113413
B4062,121.455162,30.914461
B4064,121.568161,31.126272
B4068,121.588539,31.34977
B4073,121.80423,31.090153
B4074,121.009521,30.994385
B4079,121.524658,31.28467
B4080,121.450081,31.311848
B4084,121.456299,31.273598
B4090,121.376907,31.419193
B4091,121.267883,31.201241
B4092,121.286346,31.200739
B4094,121.210045,31.025721
B4096,121.451309,31.405447
B4097,121.409752,30.828751
B4106,121.55191,31.290323
B4109,121.744011,31.148745
B4110,121.405357,31.015425
B4111,121.465149,31.1991
B4113,121.477097,31.051149
B4114,121.208084,31.032478
B4116,121.274406,31.390734
B4120,121.316513,31.253767
B4121,121.206146,31.386042
B4125,121.301781,31.272398
B4126,121.435837,31.33976
B4134,121.427101,31.40399
B4136,121.754929,31.176739
B4142,121.269104,31.41444
B4143,121.850998,30.874641
B4151,121.473671,31.218033
B4152,121.551765,31.010956
B4153,121.101135,31.134388
B4157,121.49646,31.073233
B4159,121.375763,31.120647
B4161,121.265068,31.274477
B4167,121.346603,31.193918
B4168,121.465355,31.305737
B4169,121.437164,31.388607
B4170,121.371941,31.105238
B4171,121.426338,31.014938
B4174,121.442619,31.383585
B4184,121.272194,31.105349
B4185,121.446701,31.014439
B4186,121.434807,31.185455
B4188,121.448601,30.904062
B4193,121.213158,30.89389
B4198,121.429825,31.260012
B4202,121.414413,31.259619
B4205,121.661423,31.169081
B4208,121.703262,31.242956
B4210,121.324547,31.236076
B4212,121.13887,31.075911
B4214,121.585007,31.184393
B4217,121.563194,30.896927
B4219,121.29303,31.146109
B4222,121.346107,30.72928
B4223,121.124016,31.144775
B4227,121.676186,31.13315
B4231,121.372101,31.329554
B4233,121.668839,30.897751
B4235,121.599113,30.933609
B4241,121.441132,31.290133
B4242,121.514221,30.982487
B4244,121.380249,31.175879
B4247,121.389305,31.321156
B4248,121.686058,31.199955
B4250,121.437782,31.364664
B4252,121.400314,31.356726
B4262,121.320694,31.062626
B4264,121.397659,31.61903
B4265,121.61615,31.306007
B4266,121.012619,31.013769
B4269,121.583504,31.259773
B4271,121.264618,31.076296
B4272,121.221031,31.432531
B4276,121.689026,31.208237
B4278,121.353683,31.182459
B4281,121.326027,31.274755
B4288,121.158974,31.295116
B4294,121.077423,30.870129
B4297,121.322258,31.135309
B4298,121.226578,31.200003
B4299,121.522186,31.277462
B4301,121.620003,31.290701
B4302,121.564148,31.058901
B4308,121.160439,31.289526
B4311,121.509163,31.151188
B4314,121.392914,31.36939
B4318,121.442276,31.36887
B4320,121.531097,31.214598
B4325,121.404922,31.196545
B4327,121.305603,31.208597
B4330,121.607994,31.570992
B4333,121.387978,31.25222
B4339,121.236694,31.036703
B4341,121.328789,31.308956
B4343,121.518204,31.309444
B4344,121.424446,31.204023
B4346,121.350586,31.694468
B4348,121.308784,31.362144
B4349,121.320885,31.331463
B4350,121.474083,31.406059
B4351,121.421799,31.298798
B4353,121.283295,30.927881
B4358,121.543335,31.26343
B4361,121.297691,31.206747
B4363,121.462067,31.119799
B4364,121.430534,31.161772
B4368,121.27388,31.417088
B4374,121.823318,31.340357
B4376,121.481354,31.232767
B4377,121.549332,30.962992
B4378,121.499687,31.257866
B4379,121.365662,31.217476
B4381,121.447197,31.293936
B4383,121.35537,31.312479
B4385,121.2845,31.100813
B4390,121.400017,31.243235
B4391,121.683723,31.204193
B4403,121.633095,31.077673
B4410,121.23098,31.029736
B4416,121.370598,30.729204
B4421,121.3508,31.066191
B4422,121.235428,31.31488
B4426,121.849289,30.899548
B4427,120.990921,31.080748
B4431,121.385292,31.283939
B4435,121.786507,31.048065
B4439,121.416,31.614664
B4442,121.660431,31.245436
B4447,121.362007,31.207317
B4460,121.052277,31.0746
B4461,121.210007,31.011992
B4468,121.324997,30.729055
B4471,121.349045,30.760303
B4473,121.151794,31.155888
B4477,121.445572,31.27182
B4484,121.404495,31.236916
B4486,121.224083,31.29401
B4490,121.320808,31.168657
B4492,121.818153,30.994703
B4495,121.885292,30.877338
B4500,121.477859,31.33008
B4501,121.353981,30.770756
B4502,121.676048,31.274721
B4505,121.480919,31.267042
B4506,121.261795,31.384024
B4508,121.764465,31.081467
B4513,121.321465,31.234409
B4516,121.480217,31.333374
B4517,121.191322,30.789692
B4519,121.174484,31.10964
B4530,121.447311,31.18235
B4531,121.453468,31.199324
B4535,121.407761,31.321095
B4543,121.14917,31.305107
B4544,121.390564,31.234108
B4546,121.61628,31.103409
B4547,121.523613,31.354534
B4549,121.413002,31.23028
B4551,121.458893,31.335421
B4554,121.758072,31.330503
B4557,121.866333,30.886932
B4559,121.689255,31.07258
B4562,121.028999,30.840466
B4563,121.477043,31.3689
B4573,121.439507,31.11109
B4575,121.562057,31.259542
B4576,121.441681,30.946346
B4577,121.357613,30.742464
B4578,121.428612,31.247433
B4580,121.471733,31.229086
B4584,121.700638,31.01342
B4585,121.762222,31.21537
B4587,121.688293,31.381124
B4590,121.315575,31.443289
B4593,121.596504,31.280434
B4596,121.444771,31.238531
B4597,121.538223,31.268801
B4599,121.423195,31.12517
B4600,120.889206,31.128632
B4601,121.437889,31.305738
B4603,121.315681,31.232227
B4610,121.485489,30.951847
B4611,121.354378,31.17638
B4612,121.445328,31.324175
B4616,121.375839,31.235132
B4619,121.231026,31.005402
B4626,121.410774,31.108452
B4636,121.43737,31.235039
B4639,121.42894,31.217686
B4642,121.349503,30.89525
B4645,121.234413,31.062052
B4648,121.216248,30.997509
B4650,121.261223,31.269812
B4653,121.024422,31.113438
B4654,121.401199,31.13386
B4657,121.452538,31.170528
B4659,121.536102,31.313641
B4663,121.477333,31.260889
B4665,121.413055,31.644884
B4668,121.321953,31.257051
B4672,121.424675,31.24934
B4675,121.687531,31.22611
B4676,121.201462,31.408293
B4677,121.525024,31.31963
B4678,121.680229,31.281267
B4679,121.433693,30.939341
B4681,121.461662,31.2048
B4684,121.54406,31.243389
B4685,121.237137,31.110195
B4695,121.365028,31.249796
B4697,121.395447,31.175018
B4698,121.594521,31.079765
B4700,121.276573,31.289164
B4704,121.607407,31.031479
B4708,121.544098,31.180044
B4712,121.548813,30.949179
B4721,121.402763,31.267115
B4724,121.24868,31.150572
B4729,121.508743,31.228329
B4730,121.19381,31.151033
B4740,121.568474,31.329763
B4747,121.31456,31.070921
B4753,121.41153,31.173403
B4755,121.383728,31.08213
B4757,121.586678,31.117022
B4765,121.218231,31.046228
B4767,121.106941,31.18029
B4769,121.589355,31.081184
B4772,121.14547,31.105545
B4776,121.379234,30.835947
B4781,121.572746,31.241154
B4783,121.457878,31.259399
B4785,121.739166,31.5165
B4788,121.461357,30.918394
B4789,121.492233,31.155697
B4791,121.531921,31.089504
B4793,121.346634,31.415251
B4803,121.567329,31.166504
B4804,121.131371,31.112198
B4806,121.029297,31.03125
B4808,121.40345,31.228634
B4812,121.768394,31.109896
B4813,121.363853,31.173588
B4815,121.447205,31.212269
B4816,121.487907,31.368002
B4819,121.402466,31.28101
B4821,121.460312,31.172167
B4824,121.380508,31.383341
B4838,121.402695,31.169407
B4841,121.336021,30.733269
B4842,121.413673,31.17695
B4844,121.266708,31.038588
B4846,121.56131,30.980549
B4851,121.532417,31.280487
B4852,121.488106,31.197533
B4860,121.493362,31.702909
B4864,121.436546,30.953926
B4871,121.500671,31.160614
B4872,121.2939,30.951067
B4873,121.382401,31.310419
B4891,121.08461,31.119226
B4896,121.589409,31.198666
B4900,121.328918,30.881582
B4905,121.636475,31.19099
B4906,121.408325,31.018414
B4908,121.213249,31.415979
B4915,121.491158,31.228849
B4919,120.970413,31.037416
B4921,121.703522,31.085091
B4927,121.216438,31.276255
B4930,121.197632,31.462048
B4935,121.439194,30.972855
B4936,121.797668,30.99847
B4939,121.49836,30.986206
B4942,121.218094,30.847982
B4945,121.361687,31.080654
B4947,121.414665,31.043657
